,file,realNumber,add_len,total_len,sparse_trans,dense_trans,gpos,gquat,init_n,pred_n
183,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002753850.json,tensor([21]),tensor([0]),21,13,0,0.53184783,0.068112895,8,15
184,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002754288.json,tensor([53]),tensor([0]),53,49,0,0.58208805,0.070799455,25,51
185,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002754389.json,tensor([52]),tensor([0]),52,55,0,1.3332108,0.30910546,32,57
186,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002754660.json,tensor([45]),tensor([0]),45,46,0,0.5923658,0.17056294,26,48
187,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002754716.json,tensor([60]),tensor([0]),60,65,0,0.60342586,0.06144431,44,67
188,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002755076.json,tensor([52]),tensor([0]),52,49,0,1.0177726,0.22079997,27,51
189,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002755379.json,tensor([50]),tensor([0]),50,63,0,1.3948479,0.21044758,40,65
190,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002755627.json,tensor([27]),tensor([0]),27,26,0,0.21942356,0.056452025,14,28
191,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002755683.json,tensor([30]),tensor([0]),30,29,0,0.84122425,0.1311054,20,31
192,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002756033.json,tensor([25]),tensor([0]),25,24,0,0.44334078,0.0732048,24,26
193,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002756066.json,tensor([30]),tensor([0]),30,34,0,0.8746165,0.073906004,29,36
194,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002756471.json,tensor([45]),tensor([0]),45,31,0,0.966319,0.17448498,27,33
195,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002757056.json,tensor([27]),tensor([0]),27,25,0,0.44361863,0.13719633,16,27
196,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002757090.json,tensor([54]),tensor([0]),54,42,0,1.2635067,0.16640988,36,44
197,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002757180.json,tensor([53]),tensor([0]),53,74,0,0.99972534,0.1270155,48,76
198,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002757236.json,tensor([59]),tensor([0]),59,51,0,1.190808,0.14954953,50,53
199,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002757292.json,tensor([25]),tensor([0]),25,21,0,0.7732589,0.11518072,21,23
200,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002757393.json,tensor([55]),tensor([0]),55,67,0,1.3865744,0.23450783,52,69
201,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002757685.json,tensor([70]),tensor([0]),70,78,0,1.2470834,0.2124123,50,80
202,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002758024.json,tensor([52]),tensor([0]),52,43,0,0.89375466,0.12129525,31,45
203,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002758260.json,tensor([35]),tensor([0]),35,33,0,0.7715068,0.11918891,18,35
204,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002758271.json,tensor([49]),tensor([0]),49,43,0,0.85012126,0.16072036,23,45
205,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002758383.json,tensor([36]),tensor([0]),36,31,0,0.6085821,0.13094635,17,33
206,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002758451.json,tensor([51]),tensor([0]),51,59,0,0.96813554,0.17435528,38,61
207,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002758631.json,tensor([80]),tensor([0]),80,73,0,1.1775615,0.19721375,54,75
208,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002758732.json,tensor([25]),tensor([0]),25,27,0,0.5551996,0.07153692,19,29
209,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002758798.json,tensor([40]),tensor([0]),40,55,0,0.830499,0.12879887,38,57
210,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002758877.json,tensor([72]),tensor([0]),72,64,0,1.4550239,0.20775379,42,66
211,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002759250.json,tensor([62]),tensor([0]),62,51,0,1.1634803,0.16641869,35,53
212,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002759520.json,tensor([35]),tensor([0]),35,28,0,0.5346528,0.099494375,18,30
213,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002759564.json,tensor([64]),tensor([0]),64,75,0,1.4453651,0.137262,56,77
214,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002759665.json,tensor([78]),tensor([0]),78,73,0,2.2870264,0.26260915,55,75
215,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002760263.json,tensor([51]),tensor([0]),51,74,0,1.6983672,0.12411181,64,76
216,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002760319.json,tensor([25]),tensor([0]),25,33,0,0.4342493,0.06992047,19,35
217,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002760342.json,tensor([40]),tensor([0]),40,37,0,0.54022145,0.111755334,14,39
218,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002761006.json,tensor([68]),tensor([0]),68,63,0,0.46592656,0.067924686,42,65
219,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002761062.json,tensor([30]),tensor([0]),30,42,0,0.6642408,0.12777463,27,44
220,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002761578.json,tensor([41]),tensor([0]),41,31,0,1.2102733,0.18586008,23,33
221,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002761613.json,tensor([25]),tensor([0]),25,21,0,0.56333256,0.11474483,15,23
222,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002761769.json,tensor([60]),tensor([0]),60,63,0,0.85191655,0.12099724,42,65
223,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002761781.json,tensor([69]),tensor([0]),69,57,0,1.5948074,0.19327204,42,59
224,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002761972.json,tensor([54]),tensor([0]),54,66,0,1.1843793,0.12801571,58,68
225,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002762164.json,tensor([40]),tensor([0]),40,39,0,0.63476574,0.113276385,27,41
226,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002762445.json,tensor([27]),tensor([0]),27,43,0,0.68316454,0.14472178,28,45
227,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002762489.json,tensor([26]),tensor([0]),26,27,0,0.3486013,0.07215398,14,29
228,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002762625.json,tensor([51]),tensor([0]),51,40,0,0.9718327,0.20832129,29,42
229,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002762737.json,tensor([50]),tensor([0]),50,47,0,0.7243043,0.15665734,22,49
230,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002762759.json,tensor([32]),tensor([0]),32,33,0,0.5205408,0.11766093,23,35
231,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002762827.json,tensor([73]),tensor([0]),73,66,0,0.9178311,0.20683731,48,68
232,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002762861.json,tensor([63]),tensor([0]),63,72,0,1.139858,0.2069406,57,74
233,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002762995.json,tensor([43]),tensor([0]),43,39,0,1.1919938,0.10345404,30,41
234,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002763020.json,tensor([42]),tensor([0]),42,39,0,1.4378704,0.13483514,29,41
235,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002763356.json,tensor([60]),tensor([0]),60,58,0,0.68086225,0.07910638,30,60
236,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002763402.json,tensor([46]),tensor([0]),46,43,0,0.38100627,0.103455074,21,45
237,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002763659.json,tensor([62]),tensor([0]),62,62,0,0.74391896,0.115989804,37,64
238,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002764166.json,tensor([27]),tensor([0]),27,26,0,0.6119617,0.08159573,14,28
239,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002764335.json,tensor([55]),tensor([0]),55,65,0,1.0223781,0.14545874,45,67
240,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002764504.json,tensor([55]),tensor([0]),55,61,0,0.8743462,0.0812016,49,63
241,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002765022.json,tensor([70]),tensor([0]),70,60,0,1.7267268,0.20959817,45,62
242,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002765549.json,tensor([58]),tensor([0]),58,78,0,1.3023559,0.08943095,56,80
243,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002765572.json,tensor([72]),tensor([0]),72,77,0,0.96934015,0.16939549,53,79
244,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002765583.json,tensor([66]),tensor([0]),66,67,0,1.0166924,0.124411635,44,69
245,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002765808.json,tensor([45]),tensor([0]),45,63,0,1.6394557,0.13626239,44,65
246,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002766258.json,tensor([71]),tensor([0]),71,105,0,1.8277395,0.18448447,77,107
247,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002766416.json,tensor([29]),tensor([0]),29,40,0,0.5999128,0.06989228,20,42
248,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002766539.json,tensor([56]),tensor([0]),56,51,0,0.71912366,0.16167445,26,53
249,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002766955.json,tensor([60]),tensor([0]),60,60,0,0.8433238,0.13116165,44,62
250,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002767057.json,tensor([67]),tensor([0]),67,75,0,1.0208281,0.11887584,53,77
251,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002767406.json,tensor([37]),tensor([0]),37,20,0,0.8940541,0.16637062,15,22
252,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002767585.json,tensor([92]),tensor([0]),92,78,0,1.4377499,0.223186,60,80
253,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002767675.json,tensor([71]),tensor([0]),71,81,0,1.1905657,0.11230824,58,83
254,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002767811.json,tensor([78]),tensor([0]),78,71,0,0.8893684,0.16455097,45,73
255,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002767945.json,tensor([63]),tensor([0]),63,70,0,1.1647496,0.12225353,49,72
256,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002768306.json,tensor([63]),tensor([0]),63,73,0,1.3171343,0.14938505,56,75
257,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002768485.json,tensor([70]),tensor([0]),70,74,0,1.2520957,0.17856562,55,76
258,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002768542.json,tensor([66]),tensor([0]),66,100,0,1.9040701,0.21240509,72,102
259,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002768575.json,tensor([21]),tensor([0]),21,28,0,0.5267308,0.16775014,17,30
260,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002768698.json,tensor([59]),tensor([0]),59,60,0,0.67180395,0.06729105,38,62
261,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002768733.json,tensor([67]),tensor([0]),67,77,0,1.243774,0.1529796,62,79
262,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002768755.json,tensor([37]),tensor([0]),37,50,0,0.8382101,0.10060648,31,52
263,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002769026.json,tensor([44]),tensor([0]),44,40,0,0.7513337,0.108487,27,42
264,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002769251.json,tensor([78]),tensor([0]),78,64,0,2.4982,0.17295375,39,66
265,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002769385.json,tensor([50]),tensor([0]),50,46,0,0.5098786,0.11051962,32,48
266,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002769554.json,tensor([50]),tensor([0]),50,60,0,0.98089176,0.1390509,35,62
267,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002769835.json,tensor([31]),tensor([0]),31,26,0,0.62246275,0.10990887,25,28
268,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002769914.json,tensor([54]),tensor([0]),54,53,0,0.5866944,0.13480611,37,55
269,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002769970.json,tensor([27]),tensor([0]),27,29,0,0.6440256,0.09418583,29,31
270,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002770185.json,tensor([66]),tensor([0]),66,62,0,1.1402164,0.12361355,49,64
271,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002770208.json,tensor([70]),tensor([0]),70,65,0,0.92449206,0.18057893,46,67
272,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002770220.json,tensor([51]),tensor([0]),51,34,0,1.5602713,0.18002953,31,36
273,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002770332.json,tensor([55]),tensor([0]),55,60,0,0.5964463,0.07724955,38,62
274,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002770703.json,tensor([65]),tensor([0]),65,59,0,0.7862549,0.077916175,35,61
275,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002770905.json,tensor([26]),tensor([0]),26,26,0,0.6373836,0.13095872,16,28
276,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002771849.json,tensor([91]),tensor([0]),91,105,0,1.8371975,0.09006772,77,107
277,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002771984.json,tensor([53]),tensor([0]),53,45,0,1.0838466,0.19680786,30,47
278,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002772086.json,tensor([25]),tensor([0]),25,26,0,0.5298058,0.106697865,17,28
279,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002772299.json,tensor([39]),tensor([0]),39,39,0,0.9407014,0.199938,29,41
280,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002772491.json,tensor([40]),tensor([0]),40,52,0,1.4874418,0.18746692,33,54
281,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002773087.json,tensor([22]),tensor([0]),22,30,0,0.4205861,0.0910033,19,32
282,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002773335.json,tensor([75]),tensor([0]),75,69,0,0.8423475,0.13303539,47,71
283,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002773740.json,tensor([46]),tensor([0]),46,49,0,0.48969388,0.11444098,24,51
284,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002774033.json,tensor([51]),tensor([0]),51,53,0,0.8648238,0.20092188,25,55
285,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002774314.json,tensor([58]),tensor([0]),58,75,0,1.3148235,0.12914634,50,77
286,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002774415.json,tensor([33]),tensor([0]),33,32,0,0.44767323,0.07913986,16,34
287,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002774617.json,tensor([58]),tensor([0]),58,80,0,1.360401,0.18047728,65,82
288,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002774640.json,tensor([64]),tensor([0]),64,67,0,0.70244074,0.096590966,42,69
289,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002774673.json,tensor([56]),tensor([0]),56,56,0,1.4385344,0.19438295,41,58
290,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002775348.json,tensor([54]),tensor([0]),54,76,0,2.13411,0.1830465,51,78
291,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002775393.json,tensor([66]),tensor([0]),66,58,0,1.051674,0.16485555,33,60
292,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002775438.json,tensor([54]),tensor([0]),54,62,0,0.8086657,0.12854412,34,64
293,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002776035.json,tensor([30]),tensor([0]),30,29,0,0.64508927,0.12518495,14,31
294,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002776215.json,tensor([58]),tensor([0]),58,49,0,1.2979319,0.18137069,33,51
295,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002776271.json,tensor([23]),tensor([0]),23,22,0,0.5169309,0.07764926,19,24
296,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002776282.json,tensor([58]),tensor([0]),58,76,0,1.436431,0.15766734,53,78
297,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002776563.json,tensor([69]),tensor([0]),69,73,0,0.93172425,0.18433537,50,75
298,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002776574.json,tensor([63]),tensor([0]),63,39,0,0.82168853,0.32032827,20,41
299,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002776675.json,tensor([66]),tensor([0]),66,70,0,0.8065449,0.11118768,56,72
300,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002776697.json,tensor([25]),tensor([0]),25,29,0,0.5438951,0.060118552,29,31
301,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002776877.json,tensor([78]),tensor([0]),78,75,0,0.93073386,0.120080635,56,77
302,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002776934.json,tensor([26]),tensor([0]),26,36,0,0.53096664,0.088225156,21,38
303,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002777485.json,tensor([71]),tensor([0]),71,71,0,0.87777555,0.1873321,50,73
304,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002777520.json,tensor([65]),tensor([0]),65,76,0,1.3927588,0.45924434,48,78
305,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002777700.json,tensor([24]),tensor([0]),24,23,0,0.4684932,0.030831965,16,25
306,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002778138.json,tensor([70]),tensor([0]),70,54,0,0.9745204,0.16375072,35,56
307,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002778150.json,tensor([56]),tensor([0]),56,48,0,0.8533029,0.20051563,33,50
308,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002778329.json,tensor([23]),tensor([0]),23,21,0,0.58704764,0.11569099,13,23
309,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002778611.json,tensor([34]),tensor([0]),34,27,0,0.8253644,0.13670781,27,29
310,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002778701.json,tensor([58]),tensor([0]),58,63,0,0.882888,0.14405286,40,65
311,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002778712.json,tensor([35]),tensor([0]),35,28,0,0.53433025,0.12585229,20,30
312,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002779151.json,tensor([65]),tensor([0]),65,79,0,1.5604812,0.16783841,56,81
313,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002779511.json,tensor([25]),tensor([0]),25,29,0,0.62348723,0.109047905,29,31
314,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002779690.json,tensor([32]),tensor([0]),32,31,0,0.5347381,0.08479521,19,33
315,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002779904.json,tensor([47]),tensor([0]),47,47,0,0.6640957,0.0983767,29,49
316,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002779926.json,tensor([61]),tensor([0]),61,58,0,1.0559492,0.14322086,35,60
317,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002780265.json,tensor([23]),tensor([0]),23,21,0,0.61805606,0.10970512,14,23
318,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002780377.json,tensor([29]),tensor([0]),29,39,0,0.43345946,0.09760794,20,41
319,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002780388.json,tensor([47]),tensor([0]),47,58,0,1.482553,0.15184465,38,60
320,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002780423.json,tensor([63]),tensor([0]),63,74,0,1.1926078,0.17134532,48,76
321,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002780490.json,tensor([63]),tensor([0]),63,69,0,1.1290606,0.11814612,49,71
322,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002780748.json,tensor([25]),tensor([0]),25,31,0,0.48641217,0.11697138,17,33
323,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002780995.json,tensor([47]),tensor([0]),47,49,0,1.4424504,0.22116569,40,51
324,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002781053.json,tensor([42]),tensor([0]),42,40,0,1.4887385,0.19184503,31,42
325,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002781323.json,tensor([24]),tensor([0]),24,20,0,0.5259616,0.06979175,18,22
326,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002781457.json,tensor([75]),tensor([0]),75,58,0,2.0771556,0.22451422,48,60
327,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002781851.json,tensor([48]),tensor([0]),48,57,0,0.97477674,0.12394634,35,59
328,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002781862.json,tensor([75]),tensor([0]),75,70,0,1.679115,0.18236831,48,72
329,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002782548.json,tensor([30]),tensor([0]),30,44,0,0.9582536,0.17597714,23,46
330,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002782740.json,tensor([50]),tensor([0]),50,47,0,0.85942316,0.17811812,39,49
331,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002782975.json,tensor([43]),tensor([0]),43,35,0,0.8124571,0.126779,29,37
332,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002783370.json,tensor([57]),tensor([0]),57,54,0,1.1245816,0.12167486,47,56
333,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002783594.json,tensor([42]),tensor([0]),42,47,0,0.8787375,0.14035988,22,49
334,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002783684.json,tensor([45]),tensor([0]),45,45,0,0.75101525,0.1166181,32,47
335,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002784090.json,tensor([69]),tensor([0]),69,81,0,1.4995419,0.18189171,60,83
336,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002784124.json,tensor([20]),tensor([0]),20,55,0,0.5049981,0.030333774,27,57
337,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002784438.json,tensor([64]),tensor([0]),64,76,0,1.3505107,0.1666037,60,78
338,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002784494.json,tensor([49]),tensor([0]),49,41,0,1.1065406,0.19622505,25,43
339,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002784517.json,tensor([44]),tensor([0]),44,39,0,0.59869933,0.11775374,28,41
340,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002784630.json,tensor([45]),tensor([0]),45,64,0,1.0746605,0.19249405,39,66
341,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002785192.json,tensor([48]),tensor([0]),48,35,0,1.2132881,0.22591452,28,37
342,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002785439.json,tensor([25]),tensor([0]),25,30,0,0.42820305,0.086713575,15,32
343,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002785462.json,tensor([61]),tensor([0]),61,76,0,1.6319444,0.13882315,54,78
344,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002785518.json,tensor([55]),tensor([0]),55,63,0,1.2440417,0.26518664,36,65
345,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002785653.json,tensor([44]),tensor([0]),44,53,0,0.8372795,0.19081113,33,55
346,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002785800.json,tensor([65]),tensor([0]),65,73,0,0.9391772,0.12559626,52,75
347,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002786182.json,tensor([40]),tensor([0]),40,42,0,0.76439196,0.109385535,37,44
348,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002786643.json,tensor([74]),tensor([0]),74,74,0,1.3604021,0.2125646,46,76
349,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002786788.json,tensor([38]),tensor([0]),38,49,0,0.54506505,0.09896075,27,51
350,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002786801.json,tensor([74]),tensor([0]),74,56,0,1.5413854,0.11824484,52,58
351,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002786834.json,tensor([87]),tensor([0]),87,87,0,1.5105997,0.15768373,63,89
352,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002786889.json,tensor([41]),tensor([0]),41,36,0,0.8038883,0.12988341,24,38
353,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002787015.json,tensor([62]),tensor([0]),62,63,0,1.057877,0.16681615,44,65
354,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002787149.json,tensor([55]),tensor([0]),55,54,0,0.9611133,0.20241146,34,56
355,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002787206.json,tensor([70]),tensor([0]),70,70,0,1.5972859,0.21693854,57,72
356,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002787419.json,tensor([78]),tensor([0]),78,107,0,2.1570127,0.17216545,79,109
357,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002787453.json,tensor([49]),tensor([0]),49,45,0,1.0050149,0.15098348,23,47
358,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002787655.json,tensor([39]),tensor([0]),39,36,0,0.5504325,0.15877531,24,38
359,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002787936.json,tensor([64]),tensor([0]),64,73,0,1.1199888,0.101287864,53,75
360,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002788173.json,tensor([60]),tensor([0]),60,75,0,1.8776101,0.17171176,56,77
361,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002788342.json,tensor([40]),tensor([0]),40,38,0,0.8339257,0.1400949,27,40
362,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002788353.json,tensor([60]),tensor([0]),60,68,0,0.81667477,0.12421245,47,70
363,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002788533.json,tensor([67]),tensor([0]),67,77,0,1.1692414,0.12597734,61,79
364,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002788870.json,tensor([52]),tensor([0]),52,55,0,0.6282752,0.0859649,40,57
365,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002789039.json,tensor([70]),tensor([0]),70,113,0,2.3703756,0.22663003,85,115
366,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002789196.json,tensor([68]),tensor([0]),68,73,0,0.8760751,0.1221709,56,75
367,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002789253.json,tensor([39]),tensor([0]),39,42,0,1.0528071,0.12551323,39,44
368,/home/mjy/1126Teeth/datasets/teeth10k/test/complete/C01002789949.json,tensor([53]),tensor([0]),53,31,0,1.3110901,0.25042468,14,33
